,name,sex,age,region,membership,preferType,selectType,deliveryFeeWillingToPay,orderCycle,remainder,orderQuantity,date,quantity,deliveryType,deliveryFee,n=1,n=7,n=14,n=30,n=60,n=90,last_ordered_quantity,days_after_last_order,year,month,weeknumber,dateindex,buy,case
16431,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,152.0,2020,10,43,202010_43,0,76.0
16432,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,153.0,2020,10,43,202010_43,0,58.0
16433,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,154.0,2020,10,43,202010_43,0,89.0
16434,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,155.0,2020,10,43,202010_43,0,121.0
16435,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,156.0,2020,10,43,202010_43,0,155.0
16436,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,157.0,2020,10,43,202010_43,0,77.0
16437,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,158.0,2020,10,43,202010_43,0,61.0
16438,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,159.0,2020,10,44,202010_44,0,119.0
16439,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,160.0,2020,10,44,202010_44,0,88.0
16440,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-28,50.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,161.0,2020,10,44,202010_44,1,103.0
16441,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-29,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,2020,10,44,202010_44,0,125.0
16442,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-30,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,2020,10,44,202010_44,0,113.0
16443,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-10-31,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,2020,10,44,202010_44,0,127.0
16444,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-01,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,2020,11,44,202011_44,0,124.0
16445,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-02,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,2020,11,45,202011_45,0,97.0
16446,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-03,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,2020,11,45,202011_45,0,75.0
16447,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-04,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,2020,11,45,202011_45,0,117.0
16448,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-05,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,7.0,2020,11,45,202011_45,0,125.0
16449,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-06,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,8.0,2020,11,45,202011_45,0,145.0
16450,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-07,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,9.0,2020,11,45,202011_45,0,89.0
16451,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-08,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,10.0,2020,11,45,202011_45,0,143.0
16452,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-09,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,11.0,2020,11,46,202011_46,0,126.0
16453,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-10,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,12.0,2020,11,46,202011_46,0,100.0
16454,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-11,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,13.0,2020,11,46,202011_46,0,145.0
16455,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,14.0,2020,11,46,202011_46,0,143.0
16456,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,15.0,2020,11,46,202011_46,0,191.0
16457,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,16.0,2020,11,46,202011_46,0,205.0
16458,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,17.0,2020,11,46,202011_46,0,208.0
16459,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,18.0,2020,11,47,202011_47,0,222.0
16460,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,19.0,2020,11,47,202011_47,0,230.0
16461,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,20.0,2020,11,47,202011_47,0,285.0
16462,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,21.0,2020,11,47,202011_47,0,325.0
16463,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,22.0,2020,11,47,202011_47,0,348.0
16464,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,23.0,2020,11,47,202011_47,0,386.0
16465,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,24.0,2020,11,47,202011_47,0,330.0
16466,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,25.0,2020,11,48,202011_48,0,271.0
16467,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,26.0,2020,11,48,202011_48,0,349.0
16468,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,27.0,2020,11,48,202011_48,0,382.0
16469,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,28.0,2020,11,48,202011_48,0,581.0
16470,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,29.0,2020,11,48,202011_48,0,555.0
16471,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,30.0,2020,11,48,202011_48,0,503.0
16472,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,31.0,2020,11,48,202011_48,0,450.0
16473,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,32.0,2020,11,49,202011_49,0,438.0
16474,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,33.0,2020,12,49,202012_49,0,451.0
16475,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,34.0,2020,12,49,202012_49,0,511.0
16476,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,35.0,2020,12,49,202012_49,0,540.0
16477,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,36.0,2020,12,49,202012_49,0,628.0
16478,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,37.0,2020,12,49,202012_49,0,577.0
16479,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,38.0,2020,12,49,202012_49,0,631.0
16480,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,39.0,2020,12,50,202012_50,0,615.0
16481,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,40.0,2020,12,50,202012_50,0,587.0
16482,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,41.0,2020,12,50,202012_50,0,670.0
16483,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,42.0,2020,12,50,202012_50,0,680.0
16484,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,43.0,2020,12,50,202012_50,0,689.0
16485,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,44.0,2020,12,50,202012_50,0,950.0
16486,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,45.0,2020,12,50,202012_50,0,1030.0
16487,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,46.0,2020,12,51,202012_51,0,718.0
16488,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,47.0,2020,12,51,202012_51,0,880.0
16489,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,48.0,2020,12,51,202012_51,0,1078.0
16490,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,49.0,2020,12,51,202012_51,0,1014.0
16491,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,2020,12,51,202012_51,0,1064.0
16492,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,51.0,2020,12,51,202012_51,0,1045.0
16493,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,52.0,2020,12,51,202012_51,0,1096.0
16494,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,53.0,2020,12,52,202012_52,0,924.0
16495,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,54.0,2020,12,52,202012_52,0,866.0
16496,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,55.0,2020,12,52,202012_52,0,1090.0
16497,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,56.0,2020,12,52,202012_52,0,985.0
16498,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,57.0,2020,12,52,202012_52,0,1240.0
16499,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,58.0,2020,12,52,202012_52,0,1131.0
16500,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,59.0,2020,12,52,202012_52,0,970.0
16501,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,60.0,2020,12,53,202012_53,0,806.0
16502,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,61.0,2020,12,53,202012_53,0,1044.0
16503,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,62.0,2020,12,53,202012_53,0,1050.0
16504,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,63.0,2020,12,53,202012_53,0,967.0
16505,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,64.0,2021,1,53,202101_53,0,1027.0
16506,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,65.0,2021,1,53,202101_53,0,820.0
16507,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,66.0,2021,1,53,202101_53,0,657.0
16508,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,67.0,2021,1,1,202101_01,0,1020.0
16509,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,68.0,2021,1,1,202101_01,0,714.0
16510,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,69.0,2021,1,1,202101_01,0,838.0
16511,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,70.0,2021,1,1,202101_01,0,869.0
16512,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,71.0,2021,1,1,202101_01,0,674.0
16513,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,72.0,2021,1,1,202101_01,0,641.0
16514,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,73.0,2021,1,1,202101_01,0,657.0
16515,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,74.0,2021,1,2,202101_02,0,451.0
16516,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,75.0,2021,1,2,202101_02,0,537.0
16517,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,76.0,2021,1,2,202101_02,0,561.0
16518,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,77.0,2021,1,2,202101_02,0,524.0
16519,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,78.0,2021,1,2,202101_02,0,512.0
16520,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,79.0,2021,1,2,202101_02,0,580.0
16521,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,80.0,2021,1,2,202101_02,0,520.0
16522,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,81.0,2021,1,3,202101_03,0,389.0
16523,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,82.0,2021,1,3,202101_03,0,386.0
16524,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,83.0,2021,1,3,202101_03,0,404.0
16525,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,84.0,2021,1,3,202101_03,0,400.0
16526,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,85.0,2021,1,3,202101_03,0,346.0
16527,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,86.0,2021,1,3,202101_03,0,431.0
16528,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,87.0,2021,1,3,202101_03,0,392.0
16529,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,88.0,2021,1,4,202101_04,0,437.0
16530,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,89.0,2021,1,4,202101_04,0,349.0
16531,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,90.0,2021,1,4,202101_04,0,559.0
16532,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,91.0,2021,1,4,202101_04,0,497.0
16533,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,92.0,2021,1,4,202101_04,0,469.0
16534,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,93.0,2021,1,4,202101_04,0,456.0
16535,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,94.0,2021,1,4,202101_04,0,354.0
16536,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,95.0,2021,2,5,202102_05,0,305.0
16537,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,96.0,2021,2,5,202102_05,0,336.0
16538,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,97.0,2021,2,5,202102_05,0,467.0
16539,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,98.0,2021,2,5,202102_05,0,451.0
16540,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,99.0,2021,2,5,202102_05,0,370.0
16541,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,2021,2,5,202102_05,0,390.0
16542,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,101.0,2021,2,5,202102_05,0,371.0
16543,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,102.0,2021,2,6,202102_06,0,288.0
16544,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,103.0,2021,2,6,202102_06,0,303.0
16545,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,104.0,2021,2,6,202102_06,0,444.0
16546,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,105.0,2021,2,6,202102_06,0,504.0
16547,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,106.0,2021,2,6,202102_06,0,403.0
16548,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,107.0,2021,2,6,202102_06,0,362.0
16549,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,108.0,2021,2,6,202102_06,0,326.0
16550,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,109.0,2021,2,7,202102_07,0,343.0
16551,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,110.0,2021,2,7,202102_07,0,457.0
16552,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,111.0,2021,2,7,202102_07,0,621.0
16553,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,112.0,2021,2,7,202102_07,0,621.0
16554,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,113.0,2021,2,7,202102_07,0,561.0
16555,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,114.0,2021,2,7,202102_07,0,448.0
16556,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,115.0,2021,2,7,202102_07,0,416.0
16557,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,116.0,2021,2,8,202102_08,0,332.0
16558,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,117.0,2021,2,8,202102_08,0,356.0
16559,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,118.0,2021,2,8,202102_08,0,440.0
16560,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,119.0,2021,2,8,202102_08,0,395.0
16561,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,120.0,2021,2,8,202102_08,0,387.0
16562,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,121.0,2021,2,8,202102_08,0,415.0
16563,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,122.0,2021,2,8,202102_08,0,355.0
16564,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,123.0,2021,3,9,202103_09,0,355.0
16565,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,124.0,2021,3,9,202103_09,0,344.0
16566,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,125.0,2021,3,9,202103_09,0,444.0
16567,조연정,1,26,수도권,0,0,0,5000.0,20,10,50,2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,126.0,2021,3,9,202103_09,0,424.0
